image_path,seme,numero
output\4.picche\16.jpg,picche,4
output\4.picche\17.jpg,picche,4
output\4.picche\18.jpg,picche,4
output\4.picche\19.jpg,picche,4
output\4.picche\20.jpg,picche,4
output\4.picche\21.jpg,picche,4
output\4.picche\22.jpg,picche,4
output\4.picche\23.jpg,picche,4
output\4.picche\24.jpg,picche,4
output\4.picche\25.jpg,picche,4
output\4.picche\26.jpg,picche,4
output\4.picche\27.jpg,picche,4
output\4.picche\28.jpg,picche,4
output\4.picche\29.jpg,picche,4
output\4.picche\30.jpg,picche,4
output\4.picche\31.jpg,picche,4
output\4.picche\32.jpg,picche,4
output\4.picche\33.jpg,picche,4
output\4.picche\34.jpg,picche,4
output\4.picche\35.jpg,picche,4
output\4.picche\36.jpg,picche,4
output\4.picche\37.jpg,picche,4
output\4.picche\38.jpg,picche,4
output\4.picche\39.jpg,picche,4
output\4.picche\40.jpg,picche,4
output\4.picche\41.jpg,picche,4
output\4.picche\42.jpg,picche,4
output\4.picche\43.jpg,picche,4
output\4.picche\44.jpg,picche,4
output\4.picche\45.jpg,picche,4
output\4.picche\46.jpg,picche,4
output\4.picche\47.jpg,picche,4
output\4.picche\48.jpg,picche,4
output\4.picche\49.jpg,picche,4
output\4.picche\50.jpg,picche,4
output\4.quadri\1.jpg,quadri,4
output\4.quadri\2.jpg,quadri,4
output\4.quadri\3.jpg,quadri,4
output\4.quadri\4.jpg,quadri,4
output\4.quadri\5.jpg,quadri,4
output\4.quadri\6.jpg,quadri,4
output\4.quadri\7.jpg,quadri,4
output\4.quadri\8.jpg,quadri,4
output\4.quadri\9.jpg,quadri,4
output\4.quadri\10.jpg,quadri,4
output\4.quadri\11.jpg,quadri,4
output\4.quadri\12.jpg,quadri,4
output\4.quadri\13.jpg,quadri,4
output\4.quadri\14.jpg,quadri,4
output\4.quadri\15.jpg,quadri,4
output\4.quadri\16.jpg,quadri,4
output\4.quadri\17.jpg,quadri,4
output\4.quadri\18.jpg,quadri,4
output\4.quadri\19.jpg,quadri,4
output\4.quadri\20.jpg,quadri,4
output\4.quadri\21.jpg,quadri,4
output\4.quadri\22.jpg,quadri,4
output\4.quadri\23.jpg,quadri,4
output\4.quadri\24.jpg,quadri,4
output\4.quadri\25.jpg,quadri,4
output\4.quadri\26.jpg,quadri,4
output\4.quadri\27.jpg,quadri,4
output\4.quadri\28.jpg,quadri,4
output\4.quadri\29.jpg,quadri,4
output\4.quadri\30.jpg,quadri,4
output\4.quadri\31.jpg,quadri,4
output\4.quadri\32.jpg,quadri,4
output\4.quadri\33.jpg,quadri,4
output\4.quadri\34.jpg,quadri,4
output\4.quadri\35.jpg,quadri,4
output\4.quadri\36.jpg,quadri,4
output\4.quadri\37.jpg,quadri,4
output\4.quadri\38.jpg,quadri,4
output\4.quadri\39.jpg,quadri,4
output\4.quadri\40.jpg,quadri,4
output\4.quadri\41.jpg,quadri,4
output\4.quadri\42.jpg,quadri,4
output\4.quadri\43.jpg,quadri,4
output\4.quadri\44.jpg,quadri,4
output\4.quadri\45.jpg,quadri,4
output\4.quadri\46.jpg,quadri,4
output\4.quadri\47.jpg,quadri,4
output\4.quadri\48.jpg,quadri,4
output\4.quadri\49.jpg,quadri,4
output\4.quadri\50.jpg,quadri,4
output\5.cuori\1.jpg,cuori,5
output\5.cuori\2.jpg,cuori,5
output\5.cuori\3.jpg,cuori,5
output\5.cuori\4.jpg,cuori,5
output\5.cuori\5.jpg,cuori,5
output\5.cuori\6.jpg,cuori,5
output\5.cuori\7.jpg,cuori,5
output\5.cuori\8.jpg,cuori,5
output\5.cuori\9.jpg,cuori,5
output\5.cuori\10.jpg,cuori,5
output\5.cuori\11.jpg,cuori,5
output\5.cuori\12.jpg,cuori,5
output\5.cuori\13.jpg,cuori,5
output\5.cuori\14.jpg,cuori,5
output\5.cuori\15.jpg,cuori,5
output\5.cuori\16.jpg,cuori,5
output\5.cuori\17.jpg,cuori,5
output\5.cuori\18.jpg,cuori,5
output\5.cuori\19.jpg,cuori,5
output\5.cuori\20.jpg,cuori,5
output\5.cuori\21.jpg,cuori,5
output\5.cuori\22.jpg,cuori,5
output\5.cuori\23.jpg,cuori,5
output\5.cuori\24.jpg,cuori,5
output\5.cuori\25.jpg,cuori,5
output\5.cuori\26.jpg,cuori,5
output\5.cuori\27.jpg,cuori,5
output\5.cuori\28.jpg,cuori,5
output\5.cuori\29.jpg,cuori,5
output\5.cuori\30.jpg,cuori,5
output\5.cuori\31.jpg,cuori,5
output\5.cuori\32.jpg,cuori,5
output\5.cuori\33.jpg,cuori,5
output\5.cuori\34.jpg,cuori,5
output\5.cuori\35.jpg,cuori,5
output\5.cuori\36.jpg,cuori,5
output\5.cuori\37.jpg,cuori,5
output\5.cuori\38.jpg,cuori,5
output\5.cuori\39.jpg,cuori,5
output\5.cuori\40.jpg,cuori,5
output\5.cuori\41.jpg,cuori,5
output\5.cuori\42.jpg,cuori,5
output\5.cuori\43.jpg,cuori,5
output\5.cuori\44.jpg,cuori,5
output\5.cuori\45.jpg,cuori,5
output\5.cuori\46.jpg,cuori,5
output\5.cuori\47.jpg,cuori,5
output\5.cuori\48.jpg,cuori,5
output\5.cuori\49.jpg,cuori,5
output\5.cuori\50.jpg,cuori,5
output\5.fiori\1.jpg,fiori,5
output\5.fiori\2.jpg,fiori,5
output\5.fiori\3.jpg,fiori,5
output\5.fiori\4.jpg,fiori,5
output\5.fiori\5.jpg,fiori,5
output\5.fiori\6.jpg,fiori,5
output\5.fiori\7.jpg,fiori,5
output\5.fiori\8.jpg,fiori,5
output\5.fiori\9.jpg,fiori,5
output\5.fiori\10.jpg,fiori,5
output\5.fiori\11.jpg,fiori,5
output\5.fiori\12.jpg,fiori,5
output\5.fiori\13.jpg,fiori,5
output\5.fiori\14.jpg,fiori,5
output\5.fiori\15.jpg,fiori,5
output\5.fiori\16.jpg,fiori,5
output\5.fiori\17.jpg,fiori,5
output\5.fiori\18.jpg,fiori,5
output\5.fiori\19.jpg,fiori,5
output\5.fiori\20.jpg,fiori,5
output\5.fiori\21.jpg,fiori,5
output\5.fiori\22.jpg,fiori,5
output\5.fiori\23.jpg,fiori,5
output\5.fiori\24.jpg,fiori,5
output\5.fiori\25.jpg,fiori,5
output\5.fiori\26.jpg,fiori,5
output\5.fiori\27.jpg,fiori,5
output\5.fiori\28.jpg,fiori,5
output\5.fiori\29.jpg,fiori,5
output\5.fiori\30.jpg,fiori,5
output\5.fiori\31.jpg,fiori,5
output\5.fiori\32.jpg,fiori,5
output\5.fiori\33.jpg,fiori,5
output\5.fiori\34.jpg,fiori,5
output\5.fiori\35.jpg,fiori,5
output\5.fiori\36.jpg,fiori,5
output\5.fiori\37.jpg,fiori,5
output\5.fiori\38.jpg,fiori,5
output\5.fiori\39.jpg,fiori,5
output\5.fiori\40.jpg,fiori,5
output\5.fiori\41.jpg,fiori,5
output\5.fiori\42.jpg,fiori,5
output\5.fiori\43.jpg,fiori,5
output\5.fiori\44.jpg,fiori,5
output\5.fiori\45.jpg,fiori,5
output\5.fiori\46.jpg,fiori,5
output\5.fiori\47.jpg,fiori,5
output\5.fiori\48.jpg,fiori,5
output\5.fiori\49.jpg,fiori,5
output\5.fiori\50.jpg,fiori,5
output\5.picche\1.jpg,picche,5
output\5.picche\2.jpg,picche,5
output\5.picche\3.jpg,picche,5
output\5.picche\4.jpg,picche,5
output\5.picche\5.jpg,picche,5
output\5.picche\6.jpg,picche,5
output\5.picche\7.jpg,picche,5
output\5.picche\8.jpg,picche,5
output\5.picche\9.jpg,picche,5
output\5.picche\10.jpg,picche,5
output\5.picche\11.jpg,picche,5
output\5.picche\12.jpg,picche,5
output\5.picche\13.jpg,picche,5
output\5.picche\14.jpg,picche,5
output\5.picche\15.jpg,picche,5
output\5.picche\16.jpg,picche,5
output\5.picche\17.jpg,picche,5
output\5.picche\18.jpg,picche,5
output\5.picche\19.jpg,picche,5
output\5.picche\20.jpg,picche,5
output\5.picche\21.jpg,picche,5
output\5.picche\22.jpg,picche,5
output\5.picche\23.jpg,picche,5
output\5.picche\24.jpg,picche,5
output\5.picche\25.jpg,picche,5
output\5.picche\26.jpg,picche,5
output\5.picche\27.jpg,picche,5
output\5.picche\28.jpg,picche,5
output\5.picche\29.jpg,picche,5
output\5.picche\30.jpg,picche,5
output\5.picche\31.jpg,picche,5
output\5.picche\32.jpg,picche,5
output\5.picche\33.jpg,picche,5
output\5.picche\34.jpg,picche,5
output\5.picche\35.jpg,picche,5
output\5.picche\36.jpg,picche,5
output\5.picche\37.jpg,picche,5
output\5.picche\38.jpg,picche,5
output\5.picche\39.jpg,picche,5
output\5.picche\40.jpg,picche,5
output\5.picche\41.jpg,picche,5
output\5.picche\42.jpg,picche,5
output\5.picche\43.jpg,picche,5
output\5.picche\44.jpg,picche,5
output\5.picche\45.jpg,picche,5
output\5.picche\46.jpg,picche,5
output\5.picche\47.jpg,picche,5
output\5.picche\48.jpg,picche,5
output\5.picche\49.jpg,picche,5
output\5.picche\50.jpg,picche,5
output\5.quadri\1.jpg,quadri,5
output\5.quadri\2.jpg,quadri,5
output\5.quadri\3.jpg,quadri,5
output\5.quadri\4.jpg,quadri,5
output\5.quadri\5.jpg,quadri,5
output\5.quadri\6.jpg,quadri,5
output\5.quadri\7.jpg,quadri,5
output\5.quadri\8.jpg,quadri,5
output\5.quadri\9.jpg,quadri,5
output\5.quadri\10.jpg,quadri,5
output\5.quadri\11.jpg,quadri,5
output\5.quadri\12.jpg,quadri,5
output\5.quadri\13.jpg,quadri,5
output\5.quadri\14.jpg,quadri,5
output\5.quadri\15.jpg,quadri,5
output\5.quadri\16.jpg,quadri,5
output\5.quadri\17.jpg,quadri,5
output\5.quadri\18.jpg,quadri,5
output\5.quadri\19.jpg,quadri,5
output\5.quadri\20.jpg,quadri,5
output\5.quadri\21.jpg,quadri,5
output\5.quadri\22.jpg,quadri,5
output\5.quadri\23.jpg,quadri,5
output\5.quadri\24.jpg,quadri,5
output\5.quadri\25.jpg,quadri,5
output\5.quadri\26.jpg,quadri,5
output\5.quadri\27.jpg,quadri,5
output\5.quadri\28.jpg,quadri,5
output\5.quadri\29.jpg,quadri,5
output\5.quadri\30.jpg,quadri,5
output\5.quadri\31.jpg,quadri,5
output\5.quadri\32.jpg,quadri,5
output\5.quadri\33.jpg,quadri,5
output\5.quadri\34.jpg,quadri,5
output\5.quadri\35.jpg,quadri,5
output\5.quadri\36.jpg,quadri,5
output\5.quadri\37.jpg,quadri,5
output\5.quadri\38.jpg,quadri,5
output\5.quadri\39.jpg,quadri,5
output\5.quadri\40.jpg,quadri,5
output\5.quadri\41.jpg,quadri,5
output\5.quadri\42.jpg,quadri,5
output\5.quadri\43.jpg,quadri,5
output\5.quadri\44.jpg,quadri,5
output\5.quadri\45.jpg,quadri,5
output\5.quadri\46.jpg,quadri,5
output\5.quadri\47.jpg,quadri,5
output\5.quadri\48.jpg,quadri,5
output\5.quadri\49.jpg,quadri,5
output\5.quadri\50.jpg,quadri,5
output\6.cuori\1.jpg,cuori,6
output\6.cuori\2.jpg,cuori,6
output\6.cuori\3.jpg,cuori,6
output\6.cuori\4.jpg,cuori,6
output\6.cuori\5.jpg,cuori,6
output\6.cuori\6.jpg,cuori,6
output\6.cuori\7.jpg,cuori,6
output\6.cuori\8.jpg,cuori,6
output\6.cuori\9.jpg,cuori,6
output\6.cuori\10.jpg,cuori,6
output\6.cuori\11.jpg,cuori,6
output\6.cuori\12.jpg,cuori,6
output\6.cuori\13.jpg,cuori,6
output\6.cuori\14.jpg,cuori,6
output\6.cuori\15.jpg,cuori,6
output\6.cuori\16.jpg,cuori,6
output\6.cuori\17.jpg,cuori,6
output\6.cuori\18.jpg,cuori,6
output\6.cuori\19.jpg,cuori,6
output\6.cuori\20.jpg,cuori,6
output\6.cuori\21.jpg,cuori,6
output\6.cuori\22.jpg,cuori,6
output\6.cuori\23.jpg,cuori,6
output\6.cuori\24.jpg,cuori,6
output\6.cuori\25.jpg,cuori,6
output\6.cuori\26.jpg,cuori,6
output\6.cuori\27.jpg,cuori,6
output\6.cuori\28.jpg,cuori,6
output\6.cuori\29.jpg,cuori,6
output\6.cuori\30.jpg,cuori,6
output\6.cuori\31.jpg,cuori,6
output\6.cuori\32.jpg,cuori,6
output\6.cuori\33.jpg,cuori,6
output\6.cuori\34.jpg,cuori,6
output\6.cuori\35.jpg,cuori,6
output\6.cuori\36.jpg,cuori,6
output\6.cuori\37.jpg,cuori,6
output\6.cuori\38.jpg,cuori,6
output\6.cuori\39.jpg,cuori,6
output\6.cuori\40.jpg,cuori,6
output\6.cuori\41.jpg,cuori,6
output\6.cuori\42.jpg,cuori,6
output\6.cuori\43.jpg,cuori,6
output\6.cuori\44.jpg,cuori,6
output\6.cuori\45.jpg,cuori,6
output\6.cuori\46.jpg,cuori,6
output\6.cuori\47.jpg,cuori,6
output\6.cuori\48.jpg,cuori,6
output\6.cuori\49.jpg,cuori,6
output\6.cuori\50.jpg,cuori,6
output\6.fiori\1.jpg,fiori,6
output\6.fiori\2.jpg,fiori,6
output\6.fiori\3.jpg,fiori,6
output\6.fiori\4.jpg,fiori,6
output\6.fiori\5.jpg,fiori,6
output\6.fiori\6.jpg,fiori,6
output\6.fiori\7.jpg,fiori,6
output\6.fiori\8.jpg,fiori,6
output\6.fiori\9.jpg,fiori,6
output\6.fiori\10.jpg,fiori,6
output\6.fiori\11.jpg,fiori,6
output\6.fiori\12.jpg,fiori,6
output\6.fiori\13.jpg,fiori,6
output\6.fiori\14.jpg,fiori,6
output\6.fiori\15.jpg,fiori,6
output\6.fiori\16.jpg,fiori,6
output\6.fiori\17.jpg,fiori,6
output\6.fiori\18.jpg,fiori,6
output\6.fiori\19.jpg,fiori,6
output\6.fiori\20.jpg,fiori,6
output\6.fiori\21.jpg,fiori,6
output\6.fiori\22.jpg,fiori,6
output\6.fiori\23.jpg,fiori,6
output\6.fiori\24.jpg,fiori,6
output\6.fiori\25.jpg,fiori,6
output\6.fiori\26.jpg,fiori,6
output\6.fiori\27.jpg,fiori,6
output\6.fiori\28.jpg,fiori,6
output\6.fiori\29.jpg,fiori,6
output\6.fiori\30.jpg,fiori,6
output\6.fiori\31.jpg,fiori,6
output\6.fiori\32.jpg,fiori,6
output\6.fiori\33.jpg,fiori,6
output\6.fiori\34.jpg,fiori,6
output\6.fiori\35.jpg,fiori,6
output\6.fiori\36.jpg,fiori,6
output\6.fiori\37.jpg,fiori,6
output\6.fiori\38.jpg,fiori,6
output\6.fiori\39.jpg,fiori,6
output\6.fiori\40.jpg,fiori,6
output\6.fiori\41.jpg,fiori,6
output\6.fiori\42.jpg,fiori,6
output\6.fiori\43.jpg,fiori,6
output\6.fiori\44.jpg,fiori,6
output\6.fiori\45.jpg,fiori,6
output\6.fiori\46.jpg,fiori,6
output\6.fiori\47.jpg,fiori,6
output\6.fiori\48.jpg,fiori,6
output\6.fiori\49.jpg,fiori,6
output\6.fiori\50.jpg,fiori,6
output\6.picche\1.jpg,picche,6
output\6.picche\2.jpg,picche,6
output\6.picche\3.jpg,picche,6
output\6.picche\4.jpg,picche,6
output\6.picche\5.jpg,picche,6
output\6.picche\6.jpg,picche,6
output\6.picche\7.jpg,picche,6
output\6.picche\8.jpg,picche,6
output\6.picche\9.jpg,picche,6
output\6.picche\10.jpg,picche,6
output\6.picche\11.jpg,picche,6
output\6.picche\12.jpg,picche,6
output\6.picche\13.jpg,picche,6
output\6.picche\14.jpg,picche,6
output\6.picche\15.jpg,picche,6
output\6.picche\16.jpg,picche,6
output\6.picche\17.jpg,picche,6
output\6.picche\18.jpg,picche,6
output\6.picche\19.jpg,picche,6
output\6.picche\20.jpg,picche,6
output\6.picche\21.jpg,picche,6
output\6.picche\22.jpg,picche,6
output\6.picche\23.jpg,picche,6
output\6.picche\24.jpg,picche,6
output\6.picche\25.jpg,picche,6
output\6.picche\26.jpg,picche,6
output\6.picche\27.jpg,picche,6
output\6.picche\28.jpg,picche,6
output\6.picche\29.jpg,picche,6
output\6.picche\30.jpg,picche,6
output\6.picche\31.jpg,picche,6
output\6.picche\32.jpg,picche,6
output\6.picche\33.jpg,picche,6
output\6.picche\34.jpg,picche,6
output\6.picche\35.jpg,picche,6
output\6.picche\36.jpg,picche,6
output\6.picche\37.jpg,picche,6
output\6.picche\38.jpg,picche,6
output\6.picche\39.jpg,picche,6
output\6.picche\40.jpg,picche,6
output\6.picche\41.jpg,picche,6
output\6.picche\42.jpg,picche,6
output\6.picche\43.jpg,picche,6
output\6.picche\44.jpg,picche,6
output\6.picche\45.jpg,picche,6
output\6.picche\46.jpg,picche,6
output\6.picche\47.jpg,picche,6
output\6.picche\48.jpg,picche,6
output\6.picche\49.jpg,picche,6
output\6.picche\50.jpg,picche,6
output\6.quadri\1.jpg,quadri,6
output\6.quadri\2.jpg,quadri,6
output\6.quadri\3.jpg,quadri,6
output\6.quadri\4.jpg,quadri,6
output\6.quadri\5.jpg,quadri,6
output\6.quadri\6.jpg,quadri,6
output\6.quadri\7.jpg,quadri,6
output\6.quadri\8.jpg,quadri,6
output\6.quadri\9.jpg,quadri,6
output\6.quadri\10.jpg,quadri,6
output\6.quadri\11.jpg,quadri,6
output\6.quadri\12.jpg,quadri,6
output\6.quadri\13.jpg,quadri,6
output\6.quadri\14.jpg,quadri,6
output\6.quadri\15.jpg,quadri,6
output\6.quadri\16.jpg,quadri,6
output\6.quadri\17.jpg,quadri,6
output\6.quadri\18.jpg,quadri,6
output\6.quadri\19.jpg,quadri,6
output\6.quadri\20.jpg,quadri,6
output\6.quadri\21.jpg,quadri,6
output\6.quadri\22.jpg,quadri,6
output\6.quadri\23.jpg,quadri,6
output\6.quadri\24.jpg,quadri,6
output\6.quadri\25.jpg,quadri,6
output\6.quadri\26.jpg,quadri,6
output\6.quadri\27.jpg,quadri,6
output\6.quadri\28.jpg,quadri,6
output\6.quadri\29.jpg,quadri,6
output\6.quadri\30.jpg,quadri,6
output\6.quadri\31.jpg,quadri,6
output\6.quadri\32.jpg,quadri,6
output\6.quadri\33.jpg,quadri,6
output\6.quadri\34.jpg,quadri,6
output\6.quadri\35.jpg,quadri,6
output\6.quadri\36.jpg,quadri,6
output\6.quadri\37.jpg,quadri,6
output\6.quadri\38.jpg,quadri,6
output\6.quadri\39.jpg,quadri,6
output\6.quadri\40.jpg,quadri,6
output\6.quadri\41.jpg,quadri,6
output\6.quadri\42.jpg,quadri,6
output\6.quadri\43.jpg,quadri,6
output\6.quadri\44.jpg,quadri,6
output\6.quadri\45.jpg,quadri,6
output\6.quadri\46.jpg,quadri,6
output\6.quadri\47.jpg,quadri,6
output\6.quadri\48.jpg,quadri,6
output\6.quadri\49.jpg,quadri,6
output\6.quadri\50.jpg,quadri,6
output\7.cuori\1.jpg,cuori,7
output\7.cuori\2.jpg,cuori,7
output\7.cuori\3.jpg,cuori,7
output\7.cuori\4.jpg,cuori,7
output\7.cuori\5.jpg,cuori,7
output\7.cuori\6.jpg,cuori,7
output\7.cuori\7.jpg,cuori,7
output\7.cuori\8.jpg,cuori,7
output\7.cuori\9.jpg,cuori,7
output\7.cuori\10.jpg,cuori,7
output\7.cuori\11.jpg,cuori,7
output\7.cuori\12.jpg,cuori,7
output\7.cuori\13.jpg,cuori,7
output\7.cuori\14.jpg,cuori,7
output\7.cuori\15.jpg,cuori,7
output\7.cuori\16.jpg,cuori,7
output\7.cuori\17.jpg,cuori,7
output\7.cuori\18.jpg,cuori,7
output\7.cuori\19.jpg,cuori,7
output\7.cuori\20.jpg,cuori,7
output\7.cuori\21.jpg,cuori,7
output\7.cuori\22.jpg,cuori,7
output\7.cuori\23.jpg,cuori,7
output\7.cuori\24.jpg,cuori,7
output\7.cuori\25.jpg,cuori,7
output\7.cuori\26.jpg,cuori,7
output\7.cuori\27.jpg,cuori,7
output\7.cuori\28.jpg,cuori,7
output\7.cuori\29.jpg,cuori,7
output\7.cuori\30.jpg,cuori,7
output\7.cuori\31.jpg,cuori,7
output\7.cuori\32.jpg,cuori,7
output\7.cuori\33.jpg,cuori,7
output\7.cuori\34.jpg,cuori,7
output\7.cuori\35.jpg,cuori,7
output\7.cuori\36.jpg,cuori,7
output\7.cuori\37.jpg,cuori,7
output\7.cuori\38.jpg,cuori,7
output\7.cuori\39.jpg,cuori,7
output\7.cuori\40.jpg,cuori,7
output\7.cuori\41.jpg,cuori,7
output\7.cuori\42.jpg,cuori,7
output\7.cuori\43.jpg,cuori,7
output\7.cuori\44.jpg,cuori,7
output\7.cuori\45.jpg,cuori,7
output\7.cuori\46.jpg,cuori,7
output\7.cuori\47.jpg,cuori,7
output\7.cuori\48.jpg,cuori,7
output\7.cuori\49.jpg,cuori,7
output\7.cuori\50.jpg,cuori,7
output\7.fiori\1.jpg,fiori,7
output\7.fiori\2.jpg,fiori,7
output\7.fiori\3.jpg,fiori,7
output\7.fiori\4.jpg,fiori,7
output\7.fiori\5.jpg,fiori,7
output\7.fiori\6.jpg,fiori,7
output\7.fiori\7.jpg,fiori,7
output\7.fiori\8.jpg,fiori,7
output\7.fiori\9.jpg,fiori,7
output\7.fiori\10.jpg,fiori,7
output\7.fiori\11.jpg,fiori,7
output\7.fiori\12.jpg,fiori,7
output\7.fiori\13.jpg,fiori,7
output\7.fiori\14.jpg,fiori,7
output\7.fiori\15.jpg,fiori,7
output\7.fiori\16.jpg,fiori,7
output\7.fiori\17.jpg,fiori,7
output\7.fiori\18.jpg,fiori,7
output\7.fiori\19.jpg,fiori,7
output\7.fiori\20.jpg,fiori,7
output\7.fiori\21.jpg,fiori,7
output\7.fiori\22.jpg,fiori,7
output\7.fiori\23.jpg,fiori,7
output\7.fiori\24.jpg,fiori,7
output\7.fiori\25.jpg,fiori,7
output\7.fiori\26.jpg,fiori,7
output\7.fiori\27.jpg,fiori,7
output\7.fiori\28.jpg,fiori,7
output\7.fiori\29.jpg,fiori,7
output\7.fiori\30.jpg,fiori,7
output\7.fiori\31.jpg,fiori,7
output\7.fiori\32.jpg,fiori,7
output\7.fiori\33.jpg,fiori,7
output\7.fiori\34.jpg,fiori,7
output\7.fiori\35.jpg,fiori,7
output\7.fiori\36.jpg,fiori,7
output\7.fiori\37.jpg,fiori,7
output\7.fiori\38.jpg,fiori,7
output\7.fiori\39.jpg,fiori,7
output\7.fiori\40.jpg,fiori,7
output\7.fiori\41.jpg,fiori,7
output\7.fiori\42.jpg,fiori,7
output\7.fiori\43.jpg,fiori,7
output\7.fiori\44.jpg,fiori,7
output\7.fiori\45.jpg,fiori,7
output\7.fiori\46.jpg,fiori,7
output\7.fiori\47.jpg,fiori,7
output\7.fiori\48.jpg,fiori,7
output\7.fiori\49.jpg,fiori,7
output\7.fiori\50.jpg,fiori,7
output\7.picche\1.jpg,picche,7
output\7.picche\2.jpg,picche,7
output\7.picche\3.jpg,picche,7
output\7.picche\4.jpg,picche,7
output\7.picche\5.jpg,picche,7
output\7.picche\6.jpg,picche,7
output\7.picche\7.jpg,picche,7
output\7.picche\8.jpg,picche,7
output\7.picche\9.jpg,picche,7
output\7.picche\10.jpg,picche,7
output\7.picche\11.jpg,picche,7
output\7.picche\12.jpg,picche,7
output\7.picche\13.jpg,picche,7
output\7.picche\14.jpg,picche,7
output\7.picche\15.jpg,picche,7
output\7.picche\16.jpg,picche,7
output\7.picche\17.jpg,picche,7
output\7.picche\18.jpg,picche,7
output\7.picche\19.jpg,picche,7
output\7.picche\20.jpg,picche,7
output\7.picche\21.jpg,picche,7
output\7.picche\22.jpg,picche,7
output\7.picche\23.jpg,picche,7
output\7.picche\24.jpg,picche,7
output\7.picche\25.jpg,picche,7
output\7.picche\26.jpg,picche,7
output\7.picche\27.jpg,picche,7
output\7.picche\28.jpg,picche,7
output\7.picche\29.jpg,picche,7
output\7.picche\30.jpg,picche,7
output\7.picche\31.jpg,picche,7
output\7.picche\32.jpg,picche,7
output\7.picche\33.jpg,picche,7
output\7.picche\34.jpg,picche,7
output\7.picche\35.jpg,picche,7
output\7.picche\36.jpg,picche,7
output\7.picche\37.jpg,picche,7
output\7.picche\38.jpg,picche,7
output\7.picche\39.jpg,picche,7
output\7.picche\40.jpg,picche,7
output\7.picche\41.jpg,picche,7
output\7.picche\42.jpg,picche,7
output\7.picche\43.jpg,picche,7
output\7.picche\44.jpg,picche,7
output\7.picche\45.jpg,picche,7
output\7.picche\46.jpg,picche,7
output\7.picche\47.jpg,picche,7
output\7.picche\48.jpg,picche,7
output\7.picche\49.jpg,picche,7
output\7.picche\50.jpg,picche,7
output\7.quadri\1.jpg,quadri,7
output\7.quadri\2.jpg,quadri,7
output\7.quadri\3.jpg,quadri,7
output\7.quadri\4.jpg,quadri,7
output\7.quadri\5.jpg,quadri,7
output\7.quadri\6.jpg,quadri,7
output\7.quadri\7.jpg,quadri,7
output\7.quadri\8.jpg,quadri,7
output\7.quadri\9.jpg,quadri,7
output\7.quadri\10.jpg,quadri,7
output\7.quadri\11.jpg,quadri,7
output\7.quadri\12.jpg,quadri,7
output\7.quadri\13.jpg,quadri,7
output\7.quadri\14.jpg,quadri,7
output\7.quadri\15.jpg,quadri,7
output\7.quadri\16.jpg,quadri,7
output\7.quadri\17.jpg,quadri,7
output\7.quadri\18.jpg,quadri,7
output\7.quadri\19.jpg,quadri,7
output\7.quadri\20.jpg,quadri,7
output\7.quadri\21.jpg,quadri,7
output\7.quadri\22.jpg,quadri,7
output\7.quadri\23.jpg,quadri,7
output\7.quadri\24.jpg,quadri,7
output\7.quadri\25.jpg,quadri,7
output\7.quadri\26.jpg,quadri,7
output\7.quadri\27.jpg,quadri,7
output\7.quadri\28.jpg,quadri,7
output\7.quadri\29.jpg,quadri,7
output\7.quadri\30.jpg,quadri,7
output\7.quadri\31.jpg,quadri,7
output\7.quadri\32.jpg,quadri,7
output\7.quadri\33.jpg,quadri,7
output\7.quadri\34.jpg,quadri,7
output\7.quadri\35.jpg,quadri,7
output\7.quadri\36.jpg,quadri,7
output\7.quadri\37.jpg,quadri,7
output\7.quadri\38.jpg,quadri,7
output\7.quadri\39.jpg,quadri,7
output\7.quadri\40.jpg,quadri,7
output\7.quadri\41.jpg,quadri,7
output\7.quadri\42.jpg,quadri,7
output\7.quadri\43.jpg,quadri,7
output\7.quadri\44.jpg,quadri,7
output\7.quadri\45.jpg,quadri,7
output\7.quadri\46.jpg,quadri,7
output\7.quadri\47.jpg,quadri,7
output\7.quadri\48.jpg,quadri,7
output\7.quadri\49.jpg,quadri,7
output\7.quadri\50.jpg,quadri,7
output\8.cuori\1.jpg,cuori,8
output\8.cuori\2.jpg,cuori,8
output\8.cuori\3.jpg,cuori,8
output\8.cuori\4.jpg,cuori,8
output\8.cuori\5.jpg,cuori,8
output\8.cuori\6.jpg,cuori,8
output\8.cuori\7.jpg,cuori,8
output\8.cuori\8.jpg,cuori,8
output\8.cuori\9.jpg,cuori,8
output\8.cuori\10.jpg,cuori,8
output\8.cuori\11.jpg,cuori,8
output\8.cuori\12.jpg,cuori,8
output\8.cuori\13.jpg,cuori,8
output\8.cuori\14.jpg,cuori,8
output\8.cuori\15.jpg,cuori,8
output\8.cuori\16.jpg,cuori,8
output\8.cuori\17.jpg,cuori,8
output\8.cuori\18.jpg,cuori,8
output\8.cuori\19.jpg,cuori,8
output\8.cuori\20.jpg,cuori,8
output\8.cuori\21.jpg,cuori,8
output\8.cuori\22.jpg,cuori,8
output\8.cuori\23.jpg,cuori,8
output\8.cuori\24.jpg,cuori,8
output\8.cuori\25.jpg,cuori,8
output\8.cuori\26.jpg,cuori,8
output\8.cuori\27.jpg,cuori,8
output\8.cuori\28.jpg,cuori,8
output\8.cuori\29.jpg,cuori,8
output\8.cuori\30.jpg,cuori,8
output\8.cuori\31.jpg,cuori,8
output\8.cuori\32.jpg,cuori,8
output\8.cuori\33.jpg,cuori,8
